"feature","id","fc","pval","qval"
"gene","MSTRG.14248",0.643399903414076,0.00170366947358813,0.0244869015460905
"gene","MSTRG.13652",0.780034930134933,0.00170396785300198,0.0244869015460905
"gene","MSTRG.3130",0.658400805488587,0.00170532924422373,0.0244869015460905
"gene","MSTRG.13827",2.77395242669576,0.00171201139225774,0.024548421055931
"gene","MSTRG.8893",2.40878654801865,0.00171772005722304,0.0245958292948944
"gene","MSTRG.18432",0.67945305313778,0.00172238084608811,0.0245976483344893
"gene","MSTRG.16101",0.584455682808907,0.00172483572488535,0.0245976483344893
"gene","MSTRG.9194",6.83486929306908,0.00172505484510288,0.0245976483344893
"gene","MSTRG.14500",0.708933748841999,0.00172831838270215,0.0246099076524404
"gene","MSTRG.16572",2.5571164065691,0.0017447368171184,0.0248078730669052
"gene","MSTRG.4081",0.392931815428038,0.00174706744298092,0.0248078730669052
"gene","MSTRG.9735",1.35460882650244,0.00175635075342129,0.0249051509882647
"gene","MSTRG.9565",0.670877423668087,0.00176301047957217,0.0249252838461478
"gene","MSTRG.4371",4.03534497213014,0.00176315155568474,0.0249252838461478
"gene","MSTRG.6049",0.737573427521093,0.00176619666229527,0.0249252838461478
"gene","MSTRG.66",0.388427518639042,0.00176750889551702,0.0249252838461478
"gene","MSTRG.3902",0.59478634213786,0.00177281399654916,0.0249657079734117
"gene","MSTRG.18247",3.91876149148084,0.00177863351126983,0.025006197939983
"gene","MSTRG.8231",0.653790963199357,0.00178057416470478,0.025006197939983
"gene","MSTRG.15745",0.512916175049259,0.00178958351785985,0.025086974182889
"gene","MSTRG.5352",1.28206961548701,0.00179122661923148,0.025086974182889
"gene","MSTRG.10890",0.519473459602319,0.00180190596579255,0.0251858058820048
"gene","MSTRG.3586",1.50662260259128,0.00180445501036397,0.0251858058820048
"gene","MSTRG.6043",0.668348702835823,0.00180566336368349,0.0251858058820048
"gene","MSTRG.5461",0.327927930389761,0.00181268241317278,0.0252273974759757
"gene","MSTRG.11674",1.48394797323412,0.00181357340714183,0.0252273974759757
"gene","MSTRG.243",0.728738152738854,0.00181792001208625,0.0252535482818711
"gene","MSTRG.8011",0.442567465053591,0.00182644520813646,0.0253045938739786
"gene","MSTRG.3821",7.59866110520143,0.00182735198993067,0.0253045938739786
"gene","MSTRG.7284",1.3226778378516,0.00182900952009613,0.0253045938739786
"gene","MSTRG.12739",0.831429793296359,0.0018317704687103,0.0253085911722754
"gene","MSTRG.6973",0.292545648034166,0.00184701020020062,0.0254847579914473
"gene","MSTRG.4154",0.694112590450799,0.00184972306251785,0.0254878394536443
"gene","MSTRG.7034",2.61266404057323,0.00185494004618825,0.0255253712269829
"gene","MSTRG.190",0.350467514797146,0.00185745541178717,0.0255256758468148
"gene","MSTRG.16443",0.631581058404713,0.0018632088443884,0.0255436647011995
"gene","MSTRG.2541",0.760814853841892,0.00186380178196921,0.0255436647011995
"gene","MSTRG.8139",0.801937371609456,0.00186693523176495,0.0255436647011995
"gene","MSTRG.15509",0.758462344895596,0.0018687443701112,0.0255436647011995
"gene","MSTRG.12996",0.759165713772988,0.00187815934493929,0.0255765860916988
"gene","MSTRG.4354",1.59664811181034,0.00187988448465959,0.0255765860916988
"gene","MSTRG.16757",0.661782655247334,0.00188099733277103,0.0255765860916988
"gene","MSTRG.9434",14.9554746852663,0.00188114566585751,0.0255765860916988
"gene","MSTRG.4485",3.2990878001332,0.0018837602042584,0.0255781657442938
"gene","MSTRG.2368",1.52747152475834,0.00189316334611345,0.0256561891842021
"gene","MSTRG.121",0.774656551572395,0.00189451836523313,0.0256561891842021
"gene","MSTRG.14430",1.1800442069878,0.00190612259119349,0.0257685730222279
"gene","MSTRG.11172",1.4059560066763,0.00191029498496098,0.0257685730222279
"gene","MSTRG.10984",0.650935422941135,0.00191036793552168,0.0257685730222279
"gene","MSTRG.6459",1.76860438373088,0.00192470608901896,0.0259176311456112
"gene","MSTRG.11453",1.71694450389589,0.0019287851787162,0.0259176311456112
"gene","MSTRG.16047",0.809166715050141,0.00192901298426995,0.0259176311456112
"gene","MSTRG.7906",0.763991005623507,0.00193577733842609,0.0259208492669839
"gene","MSTRG.13535",0.596594466790763,0.00193748283173545,0.0259208492669839
"gene","MSTRG.10682",23.3980409282288,0.0019383893160354,0.0259208492669839
"gene","MSTRG.9702",1.46678648930125,0.0019394605565044,0.0259208492669839
"gene","MSTRG.15001",0.274479281820583,0.00194682252203582,0.0259208492669839
"gene","MSTRG.5878",0.261689152955386,0.00194824019252882,0.0259208492669839
"gene","MSTRG.4002",0.81069130311496,0.00194887037380387,0.0259208492669839
"gene","MSTRG.5101",4.4607632605697,0.00195108338563799,0.0259208492669839
"gene","MSTRG.16278",0.520356321231999,0.00195289893364547,0.0259208492669839
"gene","MSTRG.9308",0.770153453977425,0.00195457077887395,0.0259208492669839
"gene","MSTRG.453",16.7394515359603,0.001965620366013,0.026033662751929
"gene","MSTRG.8155",0.17194196210896,0.00197125084596372,0.0260529249832806
"gene","MSTRG.5066",0.743849600453255,0.00197407409272254,0.0260529249832806
"gene","MSTRG.11484",6.87286871951157,0.00197470890672258,0.0260529249832806
"gene","MSTRG.12001",3.45387748222916,0.00198255987431195,0.0261228416900975
"gene","MSTRG.16823",0.715418301736105,0.00199171311083746,0.0262097157181926
"gene","MSTRG.5294",24.832826259255,0.00200005324040609,0.0262856804560687
"gene","MSTRG.14292",22.9562301064756,0.00200879645331176,0.026366741139751
"gene","MSTRG.1304",1.13941040002478,0.00201676427935671,0.0264374298233726
"gene","MSTRG.10690",0.472777801033045,0.00202272956881011,0.0264549771626407
"gene","MSTRG.1064",0.521060745733981,0.00202327086524201,0.0264549771626407
"gene","MSTRG.13892",5.98653932340751,0.00202687103939225,0.026468247067982
"gene","MSTRG.2413",1.88699946793659,0.00202984271045215,0.0264732862033237
"gene","MSTRG.15939",1.33391189533144,0.00203603653619766,0.0265202825160199
"gene","MSTRG.862",0.720904279686469,0.00204398063021949,0.0265839974342295
"gene","MSTRG.14653",0.683517215982945,0.00204612131062443,0.0265839974342295
"gene","MSTRG.6708",2.9393793402466,0.00205708428382245,0.0266925588057976
"gene","MSTRG.17969",0.584323870492964,0.00206238722084873,0.0267082682648275
"gene","MSTRG.12647",0.756748872598429,0.00206351242405534,0.0267082682648275
"gene","MSTRG.13943",0.839058314649779,0.00207059276933808,0.0267660716824283
"gene","MSTRG.15046",9.34980557892591,0.00207832590786561,0.026832157181246
"gene","MSTRG.5795",0.482202170667319,0.00208350677409574,0.0268651666916779
"gene","MSTRG.17324",4.42541665486025,0.00208761917313838,0.0268843334523154
"gene","MSTRG.10771",0.834667618377843,0.0020928811411498,0.0268991314223358
"gene","MSTRG.6175",0.491930130893646,0.00209451649514669,0.0268991314223358
"gene","MSTRG.4015",6.38339579995051,0.00209665040779683,0.0268991314223358
"gene","MSTRG.11785",0.184606186170477,0.0021009851150291,0.0269181670167422
"gene","MSTRG.1688",4.63333849207423,0.0021033926170535,0.0269181670167422
"gene","MSTRG.9743",0.576660669925907,0.00210681608073449,0.026919000680936
"gene","MSTRG.16811",37.3489672018227,0.00210936962649777,0.026919000680936
"gene","MSTRG.7312",8.27391295183915,0.00211280705627703,0.026919000680936
"gene","MSTRG.1167",0.840611092280034,0.0021151425840743,0.026919000680936
"gene","MSTRG.16320",1.3229990911766,0.00211660437079053,0.026919000680936
"gene","MSTRG.11275",2.09715899054514,0.00212718605322648,0.0270182089098896
"gene","MSTRG.18210",1.33625802989029,0.00213198430070738,0.0270182089098896
"gene","MSTRG.11937",0.774244161149315,0.00213232201593971,0.0270182089098896
"gene","MSTRG.12941",1.60995099451287,0.00213746937925652,0.0270261753644948
"gene","MSTRG.16738",19.837599088935,0.00213977342123028,0.0270261753644948
"gene","MSTRG.11577",0.220094048644579,0.0021408701133625,0.0270261753644948
"gene","MSTRG.10125",1.14300502275729,0.00214385242330839,0.0270304939776248
"gene","MSTRG.779",3.80161696892014,0.00214927058492398,0.0270570934230138
"gene","MSTRG.14796",0.57899588426053,0.00215124770915542,0.0270570934230138
"gene","MSTRG.10958",2.37771246044146,0.0021548982538091,0.0270697525429418
"gene","MSTRG.10585",2.43303690430155,0.00216405299736944,0.0271514394449366
"gene","MSTRG.3618",0.818510076099295,0.00217886266510081,0.0272753805530432
"gene","MSTRG.10791",0.8549778762903,0.00218115669168251,0.0272753805530432
"gene","MSTRG.10859",5.84185499065318,0.00218192387897465,0.0272753805530432
"gene","MSTRG.13110",1.25109583255429,0.00218895445523959,0.0272980508970638
"gene","MSTRG.11194",1.27098570226761,0.00218907011003022,0.0272980508970638
"gene","MSTRG.11622",2.77597574809635,0.0021922855707146,0.0273048901131096
"gene","MSTRG.3727",0.605038446089826,0.00220021533152903,0.0273703579151813
"gene","MSTRG.4139",0.338830009452162,0.00220446941181507,0.0273784131141487
"gene","MSTRG.12468",0.496269889188804,0.00220621125407039,0.0273784131141487
"gene","MSTRG.3433",0.794477338832585,0.00220910596717849,0.0273811463583213
"gene","MSTRG.15372",0.716677564767691,0.00223174976899365,0.0276173869873742
"gene","MSTRG.16701",0.904542709966054,0.00223356089329418,0.0276173869873742
"gene","MSTRG.10453",5.03903988004772,0.00224237091440316,0.0276566545430674
"gene","MSTRG.3937",0.622165999012458,0.00224421682808895,0.0276566545430674
"gene","MSTRG.7089",0.525767418238062,0.00224484078191922,0.0276566545430674
"gene","MSTRG.8310",3.16009296016855,0.00224966009118344,0.0276680497395672
"gene","MSTRG.799",2.00011815778513,0.0022523236348555,0.0276680497395672
"gene","MSTRG.17720",36.5846910552958,0.00225387316690751,0.0276680497395672
"gene","MSTRG.929",0.398546017265761,0.00226386316549432,0.0277196101497671
"gene","MSTRG.4618",1.59466726853818,0.00226475296504014,0.0277196101497671
"gene","MSTRG.5221",3.99849833774932,0.0022661959069501,0.0277196101497671
"gene","MSTRG.15975",0.298977043947158,0.00227273097492864,0.0277663719824814
"gene","MSTRG.8661",1.41204305026317,0.0022783706699252,0.0278020964465962
"gene","MSTRG.4524",1.88862448583927,0.00228165191877738,0.0278089908862415
"gene","MSTRG.16115",0.733162367992973,0.00228901092132183,0.0278655098840582
"gene","MSTRG.13223",0.622628105951427,0.00230335758875722,0.0280068586623472
"gene","MSTRG.1961",0.712976533307832,0.00230660533284455,0.0280130787635379
"gene","MSTRG.15106",1.1700114302405,0.00231191542982545,0.0280443011499443
"gene","MSTRG.1131",0.596127892656477,0.00231947178388814,0.0281026652348482
"gene","MSTRG.9382",7.99625568599548,0.0023295115067401,0.0281909442151361
"gene","MSTRG.2057",1.33052968634709,0.00233268679542686,0.0281960418082411
"gene","MSTRG.3498",0.728735110490941,0.00234718137420342,0.028300289315076
"gene","MSTRG.1892",12.0018915125747,0.0023489843835347,0.028300289315076
"gene","MSTRG.16627",16.897618211221,0.00234960401619599,0.028300289315076
"gene","MSTRG.6241",0.740968631087216,0.00236271979319547,0.0283502567750054
"gene","MSTRG.17112",0.674909931360854,0.00236427387513216,0.0283502567750054
"gene","MSTRG.16659",0.7193187052131,0.00236573248080008,0.0283502567750054
"gene","MSTRG.4520",0.590804906497864,0.00236866714236039,0.0283502567750054
"gene","MSTRG.16737",0.346036742152059,0.00236994888715381,0.0283502567750054
"gene","MSTRG.18089",0.360725251102703,0.0023735050892284,0.0283502567750054
"gene","MSTRG.14949",1.64577650269178,0.00237411657361153,0.0283502567750054
"gene","MSTRG.1514",0.483519271990752,0.0023759054808512,0.0283502567750054
"gene","MSTRG.5422",0.493339724363054,0.00238529441956037,0.0283832766453479
"gene","MSTRG.3479",8.3824004177527,0.00238587602691331,0.0283832766453479
"gene","MSTRG.7975",1.64385339354495,0.00238967113092992,0.0283832766453479
"gene","MSTRG.1938",0.562510684931055,0.00238976210864328,0.0283832766453479
"gene","MSTRG.16317",0.694473281002484,0.0023968924013007,0.0284349761350134
"gene","MSTRG.5",0.543115366330889,0.0024099893155376,0.0284862161154211
"gene","MSTRG.12806",66.8854173545289,0.00241409295894179,0.0284862161154211
"gene","MSTRG.15821",0.474022170598324,0.00241667403132362,0.0284862161154211
"gene","MSTRG.16686",0.649854554532584,0.00241701580199272,0.0284862161154211
"gene","MSTRG.158",0.791354120636683,0.00241762121434363,0.0284862161154211
"gene","MSTRG.13333",0.788676119252283,0.00241790601722025,0.0284862161154211
"gene","MSTRG.15009",0.578580748135223,0.00242553593258166,0.0285432607790471
"gene","MSTRG.16260",0.746892706189321,0.00243116567286106,0.0285766637873152
"gene","MSTRG.16866",1.55304377314719,0.00244027800277702,0.0286508786610449
"gene","MSTRG.12851",0.735721263123264,0.0024449471036575,0.0286728160907738
"gene","MSTRG.3571",0.624532116217491,0.00244921164460665,0.0286899643220628
"gene","MSTRG.13024",1.53747111796226,0.00247264309334616,0.0289313371310606
"gene","MSTRG.10060",0.298232129709483,0.00248858063704049,0.0290845759840418
"gene","MSTRG.694",0.677483205132442,0.00249741987968655,0.0291343484697416
"gene","MSTRG.16397",0.755818933235282,0.00250274576831244,0.0291343484697416
"gene","MSTRG.17721",20.028409039422,0.00250316808145945,0.0291343484697416
"gene","MSTRG.1947",0.161297513943089,0.00250631645436106,0.0291343484697416
"gene","MSTRG.9152",8.90170071852568,0.00250706788453237,0.0291343484697416
"gene","MSTRG.7930",2.98405299604274,0.00251141270063737,0.0291480545336731
"gene","MSTRG.17062",0.696745027613756,0.00251394140977079,0.0291480545336731
"gene","MSTRG.17460",1.24461630182144,0.00252407317956238,0.0292324221859272
"gene","MSTRG.13662",1.2067376274523,0.00252853801856046,0.0292510420723412
"gene","MSTRG.12995",2.95575186893469,0.00253221772383139,0.0292605474679297
"gene","MSTRG.7880",0.533684170113844,0.00253977382686721,0.0292829379807125
"gene","MSTRG.6449",0.812710053334371,0.00254009902634,0.0292829379807125
"gene","MSTRG.16919",0.524492393315128,0.00254303491387731,0.0292829379807125
"gene","MSTRG.15127",0.738857890788765,0.00254559628861439,0.0292829379807125
"gene","MSTRG.6628",0.684643961343893,0.00255399584172422,0.0293465874607998
"gene","MSTRG.3416",0.579500055790019,0.002558273945234,0.0293627899678315
"gene","MSTRG.5494",3.06014211174231,0.00256817451002722,0.0294246464444539
"gene","MSTRG.3820",1.36214291614452,0.00256941140079525,0.0294246464444539
"gene","MSTRG.5877",0.318778995850176,0.00257451151915655,0.0294332684986472
"gene","MSTRG.14807",5.00171473081896,0.00257591410185465,0.0294332684986472
"gene","MSTRG.15188",1.52175627171405,0.00258324580715108,0.0294841366483977
"gene","MSTRG.1260",0.48230305101841,0.00259327278101984,0.0295656199689099
"gene","MSTRG.13311",6.35122557389287,0.00259990002591126,0.0296082051894099
"gene","MSTRG.6413",1.27454495214184,0.0026172561953961,0.0297727432538503
"gene","MSTRG.6676",0.229109824698062,0.00262568350340209,0.0298083697824551
"gene","MSTRG.3708",1.3167499065004,0.00262621112949546,0.0298083697824551
"gene","MSTRG.13975",3.6334424267472,0.00263950762153686,0.0299261118818321
"gene","MSTRG.12333",0.108735967488361,0.00264352151166913,0.0299384659695449
"gene","MSTRG.17876",0.403846906955104,0.00265412466416248,0.0299629344168965
"gene","MSTRG.7085",1.4017274759232,0.00265439026951575,0.0299629344168965
"gene","MSTRG.2583",1.34693021960211,0.00265702602038465,0.0299629344168965
"gene","MSTRG.1935",1.64465648241084,0.00265940039216916,0.0299629344168965
"gene","MSTRG.14025",0.722418367182752,0.00266135836957782,0.0299629344168965
"gene","MSTRG.2681",0.555024267781411,0.00266324187530531,0.0299629344168965
"gene","MSTRG.12912",1.8834606772337,0.00267265086299573,0.0300357843417676
"gene","MSTRG.6825",0.772854531683666,0.0026769473489876,0.0300510821918148
"gene","MSTRG.14673",4.80174278720798,0.00269245594219614,0.030192074409862
"gene","MSTRG.3703",0.267382249608489,0.00270026065238294,0.0302060377886004
"gene","MSTRG.7019",2.55640063697722,0.0027022592577467,0.0302060377886004
"gene","MSTRG.2807",3.71137300155418,0.00270255231630767,0.0302060377886004
"gene","MSTRG.7543",9.22407166511465,0.00271020408190958,0.0302585271435009
"gene","MSTRG.11132",6.88154123592833,0.00272510001180082,0.0303682206329574
"gene","MSTRG.17229",0.7232943407022,0.00272775418678095,0.0303682206329574
"gene","MSTRG.14631",0.426948794259533,0.00272892781620637,0.0303682206329574
"gene","MSTRG.2802",0.750504740612071,0.00274657410170032,0.0305314067895851
"gene","MSTRG.17468",0.455967441822151,0.00275094725334468,0.0305468524726061
"gene","MSTRG.3706",1.15328043483183,0.0027545406365812,0.030553615425047
"gene","MSTRG.8726",1.26928776774946,0.00275995913543703,0.0305805861781432
"gene","MSTRG.13712",2.2170062773757,0.0027663747590434,0.0306185349006339
"gene","MSTRG.8340",6.70559134801608,0.00278355186600254,0.0307438915043764
"gene","MSTRG.10306",2.74194072481774,0.00278370652711046,0.0307438915043764
"gene","MSTRG.17408",0.700133593632048,0.00279153181966763,0.0307970935018935
"gene","MSTRG.3035",0.642024814665925,0.00279751877489831,0.0308299216549073
"gene","MSTRG.10793",0.038982897108658,0.0028043821691186,0.0308642968862918
"gene","MSTRG.2019",0.709051912263493,0.00280927816073939,0.0308642968862918
"gene","MSTRG.17687",0.125849276929172,0.00281202323621488,0.0308642968862918
"gene","MSTRG.15113",1.35893053266161,0.00281269671761186,0.0308642968862918
"gene","MSTRG.15681",2.94334673327334,0.0028258901633671,0.0309054076717362
"gene","MSTRG.12092",0.701243973656107,0.00282599553982177,0.0309054076717362
"gene","MSTRG.15711",0.782561935590836,0.00282746991850225,0.0309054076717362
"gene","MSTRG.9830",0.529047453719832,0.00282851797112882,0.0309054076717362
"gene","MSTRG.9409",4.23127660080167,0.0028374601793334,0.030962300106628
"gene","MSTRG.6009",0.737125424314635,0.00283977337371788,0.030962300106628
"gene","MSTRG.8098",0.298307445884735,0.00284360977911358,0.0309711456580477
"gene","MSTRG.16646",1.33903761059715,0.00286253539380454,0.0311263473248126
"gene","MSTRG.2312",2.98876187870344,0.00286394014260338,0.0311263473248126
"gene","MSTRG.15808",0.718630186667874,0.00287143667952439,0.0311747282343273
"gene","MSTRG.3577",1.19557660753113,0.00287457619141374,0.0311757532284892
"gene","MSTRG.15260",0.192336226815569,0.00288443521310944,0.0312330634103749
"gene","MSTRG.4860",3.53759567741338,0.0028859619052759,0.0312330634103749
"gene","MSTRG.16973",5.70309740726721,0.0028993075525412,0.0313311760795706
"gene","MSTRG.15010",6.35423592270033,0.00290231606216773,0.0313311760795706
"gene","MSTRG.3861",0.621228368604671,0.00290420844886818,0.0313311760795706
"gene","MSTRG.5474",0.514426893110829,0.002910632052183,0.0313424841799258
"gene","MSTRG.5216",1.24463340426159,0.00291137941542385,0.0313424841799258
"gene","MSTRG.10461",0.380469094208369,0.00291713641723446,0.0313714733609731
"gene","MSTRG.9131",0.425987677732892,0.00292649683884072,0.0314018905738782
"gene","MSTRG.12471",1.15044148548883,0.00292695972831181,0.0314018905738782
"gene","MSTRG.15023",0.61689751047637,0.00293277999782982,0.0314018905738782
"gene","MSTRG.9991",0.799144843283941,0.0029335081198314,0.0314018905738782
"gene","MSTRG.16814",0.747766611345662,0.00293530076960358,0.0314018905738782
"gene","MSTRG.14714",1.33683564084739,0.00293943601530211,0.0314133047230303
"gene","MSTRG.17573",1.55398512079595,0.00294910951273242,0.0314838198032894
"gene","MSTRG.4596",1.74871764298126,0.00295626384863001,0.0315273221690355
"gene","MSTRG.4671",20.9864916489224,0.00296916099423883,0.0315392763644309
"gene","MSTRG.8188",0.518639267604766,0.00297262794442643,0.0315392763644309
"gene","MSTRG.15988",0.323743805120384,0.00297371602028762,0.0315392763644309
"gene","MSTRG.11501",1.22081726240606,0.00297505357493222,0.0315392763644309
"gene","MSTRG.11844",0.468576215214868,0.00297514164860768,0.0315392763644309
"gene","MSTRG.15273",0.635210812486484,0.00297673832377665,0.0315392763644309
"gene","MSTRG.14775",0.75003522425345,0.00298037923114935,0.0315392763644309
"gene","MSTRG.16974",3.25599460616249,0.00298526023964463,0.0315392763644309
"gene","MSTRG.9994",0.492758276492312,0.00298747371278341,0.0315392763644309
"gene","MSTRG.1148",1.72607345191733,0.00298819086476831,0.0315392763644309
"gene","MSTRG.2194",0.657503723430799,0.0030074642647161,0.0317051075137094
"gene","MSTRG.1126",0.717332353085255,0.00301029459951219,0.0317051075137094
"gene","MSTRG.7645",53.3428413544262,0.00301319296843516,0.0317051075137094
"gene","MSTRG.6751",5.35773382212555,0.00302008469592063,0.0317449970398721
"gene","MSTRG.10070",1.20834823153546,0.00303274390101138,0.0318205390888893
"gene","MSTRG.7291",0.0548351194871581,0.00303348760995859,0.0318205390888893
"gene","MSTRG.18314",0.457740223198033,0.00303736867483595,0.0318286391944426
"gene","MSTRG.9068",3.89123641561284,0.00304136951765732,0.0318379766071326
"gene","MSTRG.5106",0.656172914213919,0.00304598870163186,0.031838437837267
"gene","MSTRG.13307",12.639778822458,0.00304763323701129,0.031838437837267
"gene","MSTRG.4754",0.709915964382503,0.00305252327241534,0.0318570165779697
"gene","MSTRG.16712",0.753554245121628,0.00306960836579173,0.0320026990315435
"gene","MSTRG.351",2.07893528975603,0.00307969166504551,0.0320751610038006
"gene","MSTRG.6015",1.3392403683337,0.00309871571033693,0.0322404994333633
"gene","MSTRG.15613",1.60143491532812,0.00310385464402918,0.0322611815691074
"gene","MSTRG.9269",57.5396451505428,0.00310982965603146,0.0322905030613084
"gene","MSTRG.9469",0.692260398706375,0.00311720022609052,0.0323342410483432
"gene","MSTRG.13731",2.34340346272216,0.00312139587893734,0.0323449908993527
"gene","MSTRG.898",1.55639562477908,0.0031254617792198,0.0323543758297798
"gene","MSTRG.3935",0.284125014391543,0.00313104623966254,0.0323637995663977
"gene","MSTRG.11340",0.440459504866968,0.00313272971335787,0.0323637995663977
"gene","MSTRG.15989",0.541254422886836,0.00313817805837935,0.0323637995663977
"gene","MSTRG.10410",0.408080624371458,0.00314084950480309,0.0323637995663977
"gene","MSTRG.11615",0.696997047321089,0.00314217784420778,0.0323637995663977
"gene","MSTRG.7641",0.752599169918996,0.00315087493729116,0.0324190138616217
"gene","MSTRG.3660",8.51281477939617,0.00315387163568814,0.0324190138616217
"gene","MSTRG.7537",32.6788108155674,0.00315985849598754,0.0324199342304113
"gene","MSTRG.14575",1.7401534875166,0.00316029442878984,0.0324199342304113
"gene","MSTRG.1174",2.10512437693378,0.00317048704213208,0.0324919382756238
"gene","MSTRG.3869",8.58139163477279,0.00318224002467482,0.0325505843498368
"gene","MSTRG.6759",0.344784636736418,0.00318256836630071,0.0325505843498368
"gene","MSTRG.16716",1.92915571378413,0.00319772041915378,0.0326729158196571
"gene","MSTRG.17102",0.845121361037293,0.0032072770467928,0.0327378887388481
"gene","MSTRG.4993",0.679871552683676,0.00322451567348347,0.0328314505528885
"gene","MSTRG.3387",0.172762927068721,0.00322516094522785,0.0328314505528885
"gene","MSTRG.1768",1.41364767324441,0.003226063611663,0.0328314505528885
"gene","MSTRG.5880",0.261520243961856,0.00323096007042289,0.0328486287993938
"gene","MSTRG.13539",0.829796743282417,0.00324789973814976,0.0329386253814738
"gene","MSTRG.5185",1.92096837785729,0.00324865390175733,0.0329386253814738
"gene","MSTRG.5378",1.91521846643783,0.00324946392218095,0.0329386253814738
"gene","MSTRG.6439",1.98365303884191,0.00325490156522878,0.0329482024709935
"gene","MSTRG.2490",0.478377787437354,0.00325684517490188,0.0329482024709935
"gene","MSTRG.17975",0.726168584271396,0.00327805686298044,0.033130055442442
"gene","MSTRG.10570",1.57246053712868,0.00328687487697055,0.0331613629628004
"gene","MSTRG.14414",3.97400075409444,0.0032892998386127,0.0331613629628004
"gene","MSTRG.17689",0.0726005613066471,0.00329219911224543,0.0331613629628004
"gene","MSTRG.599",8.67974314660552,0.00329411077682829,0.0331613629628004
"gene","MSTRG.17883",0.323350437202722,0.0033057306437555,0.033178381234411
"gene","MSTRG.16557",1.46842235701993,0.00330630197949777,0.033178381234411
"gene","MSTRG.7260",0.57382059138085,0.00331133163417996,0.033178381234411
"gene","MSTRG.6840",0.696408662716499,0.00331388671481525,0.033178381234411
"gene","MSTRG.4910",0.597882509868237,0.0033145160250474,0.033178381234411
"gene","MSTRG.455",0.676632597008962,0.00331524555604634,0.033178381234411
"gene","MSTRG.11713",2.45933807250135,0.00332341538380243,0.0332131565911883
"gene","MSTRG.1063",28.856699793546,0.00332702213540781,0.0332131565911883
"gene","MSTRG.6259",0.713553166672328,0.00333215261606612,0.0332131565911883
"gene","MSTRG.12497",8.62774421892132,0.00333535408759356,0.0332131565911883
"gene","MSTRG.12253",1.76672958368908,0.00333738062701427,0.0332131565911883
"gene","MSTRG.9153",5.43453708837655,0.00333818500999539,0.0332131565911883
"gene","MSTRG.4937",0.722296874699433,0.00334420619018305,0.0332407601699943
"gene","MSTRG.4777",1.553861142883,0.00335321474296402,0.0332853604095624
"gene","MSTRG.7969",8.11374693046177,0.00335718986166667,0.0332853604095624
"gene","MSTRG.1371",1.5062617184215,0.00336026393589872,0.0332853604095624
"gene","MSTRG.3179",0.812702555827506,0.00336169785734397,0.0332853604095624
"gene","MSTRG.7573",4.96697787185596,0.00337076003417836,0.0333400791011225
"gene","MSTRG.11614",0.73461906254994,0.00337569074911492,0.0333400791011225
"gene","MSTRG.381",0.697359244353203,0.00337699375150069,0.0333400791011225
"gene","MSTRG.3986",1.55279466103065,0.00338085954375511,0.0333460886406212
"gene","MSTRG.18084",0.683467644841603,0.0033931871693238,0.033407394863984
"gene","MSTRG.1322",7.02800226809936,0.00339360135363775,0.033407394863984
"gene","MSTRG.6023",2.8698047654828,0.00341094648153351,0.0335320894140081
"gene","MSTRG.9511",0.281245433301493,0.00341573660867756,0.0335320894140081
"gene","MSTRG.10875",2.37008303923024,0.00341609389126885,0.0335320894140081
"gene","MSTRG.10951",0.664092141393403,0.00342344223584568,0.0335720321940498
"gene","MSTRG.4108",0.650302205208829,0.00343026803711877,0.0335910814018884
"gene","MSTRG.15483",0.659417273421405,0.00343194678124392,0.0335910814018884
"gene","MSTRG.18555",0.819299905307789,0.00344226868443165,0.0336566780378615
"gene","MSTRG.1408",2.32427122045482,0.00344522353815968,0.0336566780378615
"gene","MSTRG.6866",8.91892325678582,0.00345541456075904,0.0336989880321213
"gene","MSTRG.1043",1.59093653277151,0.00345762591984933,0.0336989880321213
"gene","MSTRG.8345",1.67065628252108,0.00345942922658327,0.0336989880321213
"gene","MSTRG.14740",1.27321548547788,0.00346555789821745,0.0337075225635306
"gene","MSTRG.15592",0.698234695142441,0.00346689014059365,0.0337075225635306
"gene","MSTRG.14618",1.4399047818048,0.00347211261508473,0.0337262703541153
"gene","MSTRG.17425",0.845358645108416,0.00347546801727772,0.0337268640387576
"gene","MSTRG.11262",0.569355898897134,0.00348516996013215,0.0337586269719624
"gene","MSTRG.5454",3.38144714638225,0.00348533587706235,0.0337586269719624
"gene","MSTRG.13255",0.653843746071043,0.00349021146052442,0.0337737541720366
"gene","MSTRG.1985",0.63914174755629,0.00349506691589696,0.0337737541720366
"gene","MSTRG.5166",0.722591502304666,0.00349911885349641,0.0337737541720366
"gene","MSTRG.16529",2.31307725996271,0.00350215445308444,0.0337737541720366
"gene","MSTRG.7649",6.15139422982082,0.00350339196431948,0.0337737541720366
"gene","MSTRG.4922",0.691780864939577,0.00350987540940162,0.0338044256269556
"gene","MSTRG.657",0.449469953008775,0.00352048672957284,0.0338747585877507
"gene","MSTRG.7446",11.5154186441636,0.00352549709191186,0.0338911166450644
"gene","MSTRG.14800",10.370804026343,0.00353717361920725,0.0339714667105476
"gene","MSTRG.14806",3.53183854152545,0.00354885157961582,0.034043730012618
"gene","MSTRG.15558",1.34496580705284,0.00355455417641115,0.034043730012618
"gene","MSTRG.10976",4.04041347526313,0.00355493481536517,0.034043730012618
"gene","MSTRG.8966",4.97737858955772,0.00355799874130702,0.034043730012618
