"","logFC","logCPM","PValue","FDR"
"MSTRG.8893",1.64325968398589,3.92703577766819,1.50647067557904e-07,4.83564665267064e-06
"MSTRG.5289",1.64203552425837,1.31532711652894,2.13319069643366e-05,0.000353656439667089
"MSTRG.17684",1.63918825080048,2.63714470710151,2.70294191991983e-05,0.000429083208175263
"MSTRG.13802",1.63753986938452,6.11339519652719,0.000310030493113618,0.00345868880390973
"MSTRG.13870",1.6347091188183,9.9732847891649,3.91047858447496e-05,0.000592910468668522
"MSTRG.3845",1.63417983461345,3.05377429592269,2.3062364905601e-06,5.19149147479347e-05
"MSTRG.8892",1.63393113355639,5.01883051394627,0.00186609674408674,0.0152600782838566
"MSTRG.3079",1.63353091192598,7.23592395761269,1.31110515905981e-07,4.27427311907969e-06
"MSTRG.11140",1.63152531042517,4.85841213159122,1.31378372690914e-09,8.27751819648453e-08
"MSTRG.6137",1.62943925148981,1.83664560725378,0.000183015895489521,0.00223665657201264
"MSTRG.1911",1.62655177066765,1.80381690361983,0.000845020208035627,0.00794698045608138
"STRG.15787",1.6260051760255,2.35720443917524,0.000645002309314189,0.00632008709207135
"MSTRG.4309",1.62528025959349,1.05811013865589,0.0038673996271594,0.0279427091302783
"MSTRG.13554",1.62455291069258,8.48124828527069,0.000633247500419432,0.00624516594087615
"MSTRG.2312",1.62055373489962,5.16527103407047,1.26709463250325e-06,3.11707261264536e-05
"MSTRG.4202",1.61977736637837,2.68030427426133,0.000119570233088041,0.00155007892787908
"MSTRG.6306",1.61435752602879,2.6266221106041,6.87234616512867e-05,0.000968885069369918
"MSTRG.10585",1.61070777509437,2.61129051512348,1.11945627440122e-06,2.80671923643686e-05
"MSTRG.18192",1.6022361739532,11.7828607166263,0.000579603033307387,0.00584714195835014
"MSTRG.2090",1.60213103460983,11.0283062420642,0.000461883032158604,0.00485436272346468
"MSTRG.3440",1.59717493920957,1.0134041557957,7.58733909122941e-05,0.00105805095584116
"MSTRG.14480",1.59512925098765,2.23297886164973,4.99363489834639e-05,0.000735140440240825
"MSTRG.4364",1.59376085751441,0.891477627822925,0.00116671329498176,0.0103707848442823
"MSTRG.10958",1.59290695986743,4.89535897011236,3.078740851894e-08,1.2479162919677e-06
"MSTRG.1184",1.58790289389829,3.33900132154261,3.60058203796366e-07,1.03019006074443e-05
"MSTRG.13808",1.58717103499829,8.15346472368696,2.06942120355153e-06,4.72123111354346e-05
"MSTRG.14261",1.58251509819212,2.4850466636953,0.000239920892202579,0.00282971682752993
"MSTRG.18004",1.58235714983366,1.74530832867059,0.000342165750494432,0.00376537151675321
"MSTRG.17015",1.58000122461947,5.79749668006069,3.00114233005857e-06,6.50514986337115e-05
"MSTRG.4551",1.57980889065076,2.41672751286291,1.62685397009305e-06,3.85369744146328e-05
"MSTRG.13879",1.57958366766101,12.7663380142786,0.000627825391808002,0.00620175204255508
"MSTRG.13710",1.57933202071599,5.33813677183208,1.08315603709343e-06,2.73829052204909e-05
"MSTRG.2148",1.56979463515948,9.1917636775649,0.000596920317594039,0.00597001065739514
"MSTRG.18257",1.56375537033641,11.7349307734931,0.00074367282255972,0.00713175198921624
"MSTRG.16415",1.56309139258248,3.35759571072296,2.15346553388694e-06,4.89460577421779e-05
"MSTRG.10325",1.55850589251886,12.687900137864,0.00067595400013672,0.00657568051333001
"MSTRG.9124",1.55569347275995,4.09877713241044,1.1385316183348e-05,0.000206634992223153
"MSTRG.17237",1.55088459333158,6.98643552308303,1.55443854264886e-06,3.71355062448136e-05
"MSTRG.14028",1.54973323141804,3.68070680825414,2.79333325091928e-08,1.1514214349552e-06
"MSTRG.7533",1.54813392082139,3.38171086481389,1.72608385564265e-05,0.000292736118334932
"MSTRG.13871",1.54594169259474,9.35591032595358,0.000117656781379469,0.00152853254441703
"MSTRG.4552",1.54529319442111,9.4704150037415,1.90596372429638e-06,4.42480964285378e-05
"MSTRG.8145",1.54440012333548,2.94149238353078,7.21335969658405e-07,1.90269965098616e-05
"MSTRG.2714",1.54311697788973,2.08081758012805,0.000384629378561044,0.00416482034131994
"MSTRG.14532",1.53080588671392,11.2327938900584,0.00139987014767908,0.0121415271011253
"MSTRG.60",1.53043346920053,3.57086919868878,5.14991716954269e-06,0.000104169300452735
"MSTRG.7148",1.52890295134384,1.75780998235882,0.002438105915999,0.0190658314717349
"MSTRG.12755",1.5281582697891,3.48912384636804,5.39780251694147e-07,1.48500630330335e-05
"MSTRG.1082",1.52350640150956,3.68073828660778,3.52156383837867e-07,1.01474446148542e-05
"MSTRG.16407",1.52205055078492,12.7053452525449,0.000978226605485957,0.00891696815795295
"MSTRG.17319",1.51918567304953,4.98517910777683,0.00200123731713747,0.0161694656321539
"MSTRG.1703",1.51849803483378,0.693393797948804,0.00553741823175578,0.037303257887082
"MSTRG.1081",1.5176895627698,3.09361904643771,6.4124478666907e-05,0.000914646869942593
"MSTRG.14290",1.51370750352946,8.26838609309439,2.6851783999919e-06,5.96924485263281e-05
"MSTRG.6218",1.5127423990391,2.2094892009114,0.00472393907547174,0.0327871570535025
"MSTRG.5918",1.51014582535349,6.6117321725493,1.63349002532959e-06,3.85369744146328e-05
"MSTRG.9114",1.50707895582166,2.38771229900026,8.22344537363855e-05,0.00113633063344824
"MSTRG.6805",1.5066919636669,3.27703322836004,5.56227898401548e-07,1.51993960551974e-05
"MSTRG.11203",1.50444824168685,3.09817641347921,1.11544755073823e-06,2.8024467390448e-05
"MSTRG.17235",1.50204365663461,0.88238818981029,0.00179796842381215,0.0148527826314916
"MSTRG.11622",1.5014381937577,6.62415365375767,3.35202130670339e-05,0.000523914898322791
"MSTRG.4307",1.49757901886417,3.16381526152295,0.000359043039811511,0.0039333003280252
"MSTRG.1956",1.49312583666266,3.78015624168295,1.06364826094577e-05,0.000196266507634302
"MSTRG.10875",1.49240724404282,5.00463734427916,1.00199526991053e-06,2.56510789097097e-05
"MSTRG.4920",1.49164359595195,0.892945038912364,0.000974102584380016,0.00889238828110336
"MSTRG.6439",1.49112370093501,3.912127815394,5.75980923807761e-07,1.55642845188942e-05
"MSTRG.3257",1.4893137229325,8.71219386207044,0.00116657745609377,0.0103707848442823
"MSTRG.415",1.48294646614084,6.59602642066356,1.18021833718389e-06,2.93485786915257e-05
"MSTRG.15664",1.48238939126536,2.16956204210533,0.000255874840762636,0.00296892945007028
"MSTRG.431",1.48047761208183,4.90300472482406,5.88054362050471e-05,0.000849256655882866
"MSTRG.3657",1.47880195422129,8.70242701916148,0.00126257062095225,0.0110931060338001
"MSTRG.15596",1.47834497100266,4.66873727307896,7.24609175380821e-06,0.00014053026431628
"MSTRG.12920",1.47751767631424,5.02447840477946,2.29923527726992e-06,5.18714303740301e-05
"MSTRG.18438",1.47280009103229,11.8980551693567,0.00251542372411366,0.0195447619713879
"MSTRG.5032",1.46845687226591,9.47015235303141,1.96008319721822e-05,0.000328300436338479
"STRG.12493",1.46736485293881,0.563759098176577,0.00631654441651419,0.041361970977282
"MSTRG.6207",1.46717652419743,6.17331324142869,0.000429071404234915,0.00456075898207741
"MSTRG.2056",1.46640995644983,12.3576415388124,0.0011499550249864,0.0102517984632219
"MSTRG.5190",1.46333172479793,0.411502398254783,0.00250081107490417,0.0194751734082738
"MSTRG.17706",1.46201549235517,4.9373618050053,0.00494231274203434,0.0340308736937359
"MSTRG.6863",1.45496341156932,2.64982874976881,8.93748752369785e-05,0.00121429998087336
"MSTRG.5204",1.4513430790611,4.98867611851022,5.32901952677528e-08,1.98167820934518e-06
"MSTRG.16264",1.44920921052287,11.3886455563546,0.00161397406080006,0.0136102112200615
"MSTRG.10587",1.44919938092141,1.50910415244259,0.00012810450803509,0.00164841356371079
"MSTRG.14797",1.44675465439877,6.75701353968325,8.0997720274268e-05,0.00112306987290205
"MSTRG.5210",1.44587464266811,4.47564623109137,5.99974936620798e-06,0.000119405813900309
"MSTRG.10764",1.44395022087714,1.98934389792026,0.000409004598078257,0.00437038305152162
"MSTRG.4276",1.43643749228227,1.01346436437743,0.00286405409924587,0.0217125298296944
"MSTRG.18433",1.43209050783131,6.09612586805034,2.28869587631674e-06,5.17296317026237e-05
"MSTRG.14319",1.43015798228551,4.38235682117472,2.26131461788836e-05,0.00037108752703809
"MSTRG.5005",1.4269279723709,0.568945863992444,0.00438246704724277,0.0309470379178119
"MSTRG.17328",1.42292143808584,1.13407568557014,0.00124358590430757,0.0109500395339464
"MSTRG.5375",1.42257338626292,1.92146487136452,0.00239208591607645,0.0187784149383406
"MSTRG.350",1.42194739967043,0.564590043335308,0.00294309178002295,0.0221872263143701
"MSTRG.2619",1.42083541776018,2.56408747017198,2.25910750599245e-05,0.00037108752703809
"MSTRG.12956",1.42032772071308,2.79254207169658,5.02129812725484e-06,0.000101934866823738
"MSTRG.3615",1.42024653279708,2.38410992550603,0.000597001065739514,0.00597001065739514
"STRG.17908",1.41733042049343,9.97651650822247,0.00181380389618213,0.0149503290429856
"MSTRG.18258",1.41729699330706,10.4983578405974,0.00149813161721109,0.0128243510609534
"MSTRG.6869",1.41517547574233,9.81753226859116,3.57550512534269e-05,0.000551753075179786
"MSTRG.2604",1.4144187727306,3.83600571833444,2.27576104225361e-05,0.000372452951195207
"MSTRG.17925",1.41188907436574,5.43468723351634,4.75686879304322e-06,9.70528934956469e-05
"MSTRG.16529",1.41147017898121,4.11839120971477,3.06821127638272e-06,6.61515055333579e-05
"MSTRG.10429",1.4100302766194,0.732855118485549,0.00263744112716296,0.0202982810799377
"MSTRG.13708",1.40781180819549,10.6810329362208,0.00154412851528803,0.0131030026140283
"MSTRG.12585",1.4067800886154,5.15482311992921,0.00479772929114156,0.0332045464884926
"MSTRG.16495",1.40500148277888,2.70423936302417,1.0797193214437e-05,0.000198029969061168
"MSTRG.14947",1.40091214220387,3.02819997507864,2.09223332656733e-06,4.76433656386868e-05
"MSTRG.9180",1.39380062852731,8.32654698423972,1.63801359535609e-05,0.000279092449703556
"MSTRG.5164",1.39223899066672,4.98690558015216,0.0050709607912373,0.0347984668292582
"MSTRG.10854",1.3917157395797,2.32111638447803,4.05846651369692e-05,0.000611535970341444
"MSTRG.16050",1.3915924460212,6.44525043862716,0.000134498757498699,0.00171796732267246
"MSTRG.7669",1.39126567969617,4.59804394284471,0.000226882220900655,0.00270479196681566
"MSTRG.13735",1.38671381581929,4.82698687384191,1.46242197738116e-05,0.000252600159729472
"MSTRG.4963",1.38466187455767,2.07411889952534,0.00130879173722628,0.0114331232217468
"MSTRG.3084",1.38354235707645,6.21921421056502,5.1614365427539e-06,0.000104169300452735
"MSTRG.7764",1.38199423665941,4.80220805339479,4.33438992239995e-05,0.000647496086687756
"MSTRG.9486",1.38038720649799,0.756994788114868,0.00162254301265422,0.0136729889354645
"MSTRG.10037",1.37906612214764,3.40414074565623,1.14307136664484e-05,0.000207149743940405
"MSTRG.9495",1.37682029391454,6.9288115566168,4.79093673522491e-06,9.75842390290368e-05
"MSTRG.8954",1.37611746947732,1.22966612829104,0.00150306846002512,0.0128467300118991
"MSTRG.9788",1.3749418973191,3.21105115963925,0.000148356164338659,0.00186172441523023
"MSTRG.11414",1.37085098725694,0.446651586014104,0.00778421208311259,0.0494029326360382
"MSTRG.7620",1.36814845058067,2.86653564344598,0.00751009161117149,0.0479384325416511
"MSTRG.1969",1.36812535310209,4.94280537806832,2.87822775727476e-07,8.53640232401488e-06
"MSTRG.6864",1.36437644492024,8.14779898682179,9.34030163603612e-05,0.00126197853215777
"MSTRG.10011",1.36422638759442,6.12018528423229,1.09633303935546e-05,0.000200774243351842
"MSTRG.6977",1.35740531085708,7.97668107925704,2.46393166063663e-05,0.000396839854216442
"MSTRG.173",1.35564397011612,3.09431757293438,0.00616229072470492,0.0406363639980541
"MSTRG.4596",1.35545309350854,2.53440803910468,0.000114451401372256,0.00149487544649477
"MSTRG.211",1.35415373986716,4.96164844305031,9.33914177821912e-07,2.40092947194809e-05
"MSTRG.12371",1.35227203595713,2.92236848001896,6.83898625536035e-05,0.000965877733625806
"MSTRG.17039",1.35203419276681,5.0939524006625,1.1122944955014e-06,2.8003107795646e-05
"MSTRG.2526",1.34949369318073,8.75530421002286,0.000144115726611704,0.00181412757308315
"MSTRG.15839",1.34859360624918,2.50738865756522,0.00554640544900035,0.037303257887082
"MSTRG.7238",1.34681825525972,6.13927817886331,0.00174251338394539,0.0144832281262994
"MSTRG.7612",1.34554778371905,3.5869916671625,2.03400555398538e-06,4.66669953518155e-05
"MSTRG.266",1.33504945132221,5.4523240049517,0.00388310145608733,0.028022856798826
"MSTRG.7591",1.3348691152483,3.06455114417063,0.000137295494524157,0.00173907626397266
"MSTRG.12732",1.32835302792186,3.94059151775853,0.00104015294736271,0.00940391066165836
"MSTRG.17483",1.32150949646229,2.81488823372879,0.000920525777661273,0.00850577010361784
"MSTRG.1174",1.31730743056089,1.74235953914629,0.00069964013782131,0.00676819735553471
"MSTRG.9067",1.31438278983188,5.79581885269812,9.61588932688305e-06,0.000179891098792151
"MSTRG.14377",1.31090516678935,9.81078520691363,0.00224993408345814,0.0178584846311038
"MSTRG.15793",1.30339934460229,5.65271179517402,1.43636545564663e-05,0.000249517199152329
"MSTRG.7927",1.30008829059076,7.17727653965481,1.98642425796145e-05,0.00033225473145545
"MSTRG.16116",1.29765114831487,7.16096622643781,3.89304663755173e-05,0.000591176545480987
"MSTRG.13863",1.29195592392511,9.71123999148879,0.00359179840873968,0.0262924009587042
"MSTRG.15903",1.2910544161385,6.32832385995276,1.40796844775355e-05,0.000245989889722459
"MSTRG.18052",1.28806246320848,4.05215684686843,3.16624504353434e-05,0.000497435913816247
"MSTRG.722",1.28797783087949,4.83533055147552,0.00507937820234404,0.0348365701864092
"MSTRG.5002",1.28443610757621,5.48338523313997,0.000178754761658264,0.00219280976229745
"MSTRG.1988",1.28370157914128,1.82896026591426,0.0059993719808992,0.0397994344177492
"MSTRG.727",1.28350130880872,4.395453813305,1.94682099225168e-05,0.000326528872631455
"MSTRG.2593",1.2781862875972,4.63202590286268,1.56644083847559e-06,3.73488639134571e-05
"MSTRG.16512",1.27391488565854,4.7307236859186,2.30970138804545e-06,5.19149147479347e-05
"MSTRG.10676",1.27303805042537,5.86541357975059,0.00121673620614628,0.0107603725576282
"MSTRG.13551",1.27295607182549,6.47168773001437,0.000606468189016434,0.00603984699298922
"MSTRG.7976",1.27005292373906,4.23272958992799,1.27163956688114e-06,3.11756797041828e-05
"MSTRG.16435",1.26927543990491,3.17328802171694,9.45681760973777e-05,0.00127630302035973
"MSTRG.11297",1.26501273663083,1.88235048957691,0.000422198370528319,0.00449162920877021
"MSTRG.5378",1.26483297767248,2.03714536005798,0.000301252720484674,0.00337936631097199
"MSTRG.386",1.26156642758844,5.67569260602047,2.40887764555624e-05,0.000389016653007697
"MSTRG.14864",1.25618022919685,3.09562564037582,0.00104759730385145,0.00945715160715195
"MSTRG.9166",1.2501620761992,2.01696088533169,0.00192091790270762,0.0156034480273378
"MSTRG.10377",1.24857897052061,5.80710289485208,1.70020117778524e-05,0.000288749250305426
"MSTRG.1570",1.24516383722434,5.77455958263721,1.20552164605798e-05,0.000216530918996529
"MSTRG.10468",1.23723916243223,3.04275208099381,7.36017379379393e-05,0.00102991614882088
"MSTRG.1834",1.23650013631382,3.94365389506385,2.24652225231177e-05,0.000369812758899755
"MSTRG.7933",1.23566002171919,1.60830774445802,0.00201159708664646,0.0162100865299013
"MSTRG.2838",1.23219783798265,4.44679658958472,0.000481871933044496,0.00503831702994073
"MSTRG.3045",1.22897442143433,2.16116590241677,0.000383702630697531,0.00415848840399463
"MSTRG.14656",1.22875003923674,3.05680623239761,0.000256540570619129,0.00297381633815883
"MSTRG.12995",1.22815933548344,5.65664156381766,0.000899344478640673,0.00835789631608488
"MSTRG.6861",1.22740572797701,6.35065534810969,0.000640846962368544,0.00628950691073567
"MSTRG.4198",1.22559342648425,3.71235605217265,0.000103766859572203,0.00137902187147322
"MSTRG.3119",1.22482427296145,4.77807398215928,4.02475492069136e-05,0.00060796297932431
"MSTRG.764",1.22470840436672,2.35284100400506,0.000339517270405338,0.00373961051460951
"MSTRG.4907",1.22409467753753,4.23863936281134,9.81955808090849e-05,0.00131649202054958
"MSTRG.17945",1.21763592015722,5.01571572159231,0.00677543325760763,0.0439175204757509
"MSTRG.9477",1.21429486781709,1.98085112295727,0.00303648772191824,0.0227783409614595
"MSTRG.4366",1.21244689975427,4.06910464624401,0.000165720849310139,0.0020521033886062
"MSTRG.12924",1.20971893034468,2.03404002183102,0.00177990202903722,0.0147270391905426
"MSTRG.8199",1.20758299759461,2.86642016101739,0.000330494619374424,0.00365346779235727
"MSTRG.3067",1.20551519395398,3.58034679395595,2.48797889702133e-05,0.0004001828490447
"MSTRG.16436",1.20520075023494,3.53668757028112,0.00126621443484017,0.011117088467622
"MSTRG.9590",1.20046161141821,5.62042846009548,3.29023223678561e-05,0.000514919227790386
"MSTRG.1038",1.19573976082568,2.69275428258153,0.000593807284465539,0.00595275892753583
"MSTRG.4892",1.19398130362897,5.33118693035178,7.76454487671857e-05,0.00108152194388199
"MSTRG.6739",1.19390324061718,4.7682741748664,0.00023459664121195,0.00278311722647543
"MSTRG.17988",1.19386094228446,2.93117903228308,4.50882072415123e-05,0.000669124221424405
"MSTRG.703",1.19311661049639,2.10773583959586,0.000204567680024144,0.00247516715332696
"MSTRG.9710",1.19302361909755,2.38580758388985,0.000517492835031637,0.00532378415734747
"MSTRG.7360",1.19114510672023,5.0982496300555,0.000130902244726172,0.00168085670102455
"MSTRG.17139",1.18904622985992,6.68879581670123,0.000316917082357507,0.00352258841084761
"MSTRG.9632",1.18724251198874,7.35233273876434,0.00129201532628367,0.0113109477088621
"MSTRG.2375",1.18644618536102,4.96233649982429,3.49828658642046e-05,0.000543882119449403
"MSTRG.351",1.18544312096274,4.4370590201616,2.10137645607325e-05,0.000349081116200146
"MSTRG.8702",1.18388201094972,3.47117243639937,6.9155050709855e-05,0.000973293306286848
"MSTRG.2606",1.18201247492214,3.54347221374843,0.00153582844864535,0.0130507854196558
"MSTRG.800",1.18015555844745,3.95992722707145,0.000234488307675977,0.00278311722647543
"MSTRG.10865",1.16832172443788,4.07408475194303,7.75055494796347e-06,0.000149360932119233
"MSTRG.799",1.16389309623714,3.50895467456426,2.54549906188257e-05,0.000407279849901211
"MSTRG.6513",1.16045297514467,4.77736928561047,0.00690314561655785,0.0446263959050205
"MSTRG.903",1.15473781322729,2.73513807732612,0.00423415663655306,0.030074383586732
"MSTRG.6868",1.15351653304798,8.04773567288962,0.000260039920355395,0.00300008105457458
"MSTRG.12966",1.14989568260257,3.2524860856254,3.75784133237443e-05,0.000576233929403192
"MSTRG.18402",1.14932033064629,5.7474161150078,0.000972412670461244,0.00888395046792542
"MSTRG.14836",1.146629643787,1.97289464159145,0.00266946704035648,0.0204799490288548
"MSTRG.13098",1.1459897306678,2.59535378189344,0.00120771237279675,0.0106961270598751
"MSTRG.10497",1.1365473984159,5.40390886970035,0.000125441375019374,0.00161756852623074
"MSTRG.3461",1.1325453261216,6.32502238256177,0.000153415977750601,0.00191337260456134
"MSTRG.9625",1.12361565730971,8.94632214794669,0.000369273096283521,0.00402722946260772
"MSTRG.11392",1.12348474162835,5.68011869466981,0.000600402548244173,0.00598924937378929
"MSTRG.13712",1.121905617418,4.91113389593558,0.000131684959220596,0.00168912352755532
"MSTRG.4524",1.11887861861429,4.63077035011552,2.53326806659702e-05,0.000405856912909351
"MSTRG.8133",1.11769492979192,1.8288237202511,0.00275576253987312,0.0210358270463635
"MSTRG.10287",1.11484522938547,6.66933051270576,0.000433866117687163,0.00460367538488299
"MSTRG.17438",1.1145053849595,6.1262549438476,0.000168917361591536,0.00208743406194418
"MSTRG.8681",1.11134199994985,7.59082190766861,0.0017039041577153,0.0142499825019381
"MSTRG.12579",1.10944135542559,7.52782175138577,0.00244978688491455,0.0191242479055471
"MSTRG.1283",1.10789118529864,2.6505481881052,0.00245029426289823,0.0191242479055471
"MSTRG.17010",1.106643129407,1.7345688831536,0.00413858707789844,0.0295445567437137
"MSTRG.7262",1.10485093353265,2.87140320545448,0.001098985328296,0.00986976483905414
"MSTRG.17183",1.10367858537314,1.18281855363012,0.0056564496751477,0.037917545782688
"MSTRG.18214",1.10249066766546,3.54925066756321,0.0001366135934606,0.00173235387425239
"MSTRG.4839",1.10012338825004,5.96290748337554,0.000459160239407572,0.00483045507437844
"MSTRG.13006",1.09467497883935,1.6771874295138,0.00260696033001602,0.0201786362908942
"MSTRG.13007",1.09125585873557,3.23033711953436,0.000132755878090208,0.00170106583517063
"MSTRG.578",1.09005701396071,3.74410856663168,0.00158278829518936,0.0133750560594181
"MSTRG.4919",1.08805100362734,9.6557430540419,0.000379655197203227,0.00412197071249218
"MSTRG.14671",1.08430160630633,5.12177749058676,0.000741437873632966,0.0071159309734624
"MSTRG.11144",1.08337974820634,2.84662026199723,0.000249818861624628,0.00292095899745719
"MSTRG.14881",1.08330945373609,5.16805006376733,9.62479510272764e-05,0.00129323213755987
"MSTRG.14240",1.08160784591337,4.25872160085907,0.000910188387260639,0.00842305235090515
"MSTRG.14484",1.07813943928796,7.35806067582376,0.000320056669252988,0.00355423661928433
"MSTRG.9773",1.07009384245483,3.57334766975427,6.30989383765299e-05,0.000902685989010121
"MSTRG.14332",1.06782302919213,6.01907050387385,0.000709118048387424,0.00683270639333682
"MSTRG.15445",1.06769748080512,2.82549718073831,0.0036121496185456,0.0263806242411499
"MSTRG.7666",1.06224091616038,2.17842934409975,0.00466853198795272,0.0325699076153213
"MSTRG.2124",1.06147947708211,1.59549377648464,0.00523565760874611,0.0357395469882116
"MSTRG.4433",1.06141933889755,2.17475952882686,0.00173177266113465,0.014418950106801
"MSTRG.1043",1.05961220867957,2.52203919335493,0.000871975759735143,0.00817519293629864
"MSTRG.10961",1.05926744738528,3.42992356470804,0.00122074499508965,0.0107879790263736
"MSTRG.12925",1.05826484970523,4.35215706129823,0.000974798814038715,0.00889238828110336
"MSTRG.8881",1.05606902170251,3.69559658358338,0.000387437734398696,0.00419149719776526
"MSTRG.14413",1.05462389328303,3.88066968752441,0.000248341491140662,0.00290927989621431
"MSTRG.13887",1.05191363943588,3.39506757045107,0.00106479603373001,0.00959816143080571
"MSTRG.13899",1.04211652289681,2.5290281257512,0.00388696441891011,0.0280340968765996
"MSTRG.16569",1.03657209505708,3.93289471195336,0.000407701637813556,0.00436156603016949
"MSTRG.7993",1.03555248124331,5.31284947994114,0.000140884803783817,0.00177898153064508
"MSTRG.2803",1.03445063876902,2.67936711381174,0.00152381658467408,0.0129672469537238
"MSTRG.2343",1.02959645299444,2.95294887456468,0.00209465507472672,0.016790379504731
"MSTRG.9820",1.02930518569329,4.9418181818877,6.32782447488239e-05,0.000904187375024322
"MSTRG.16636",1.02664084978769,4.06989606840153,0.00707580731554315,0.0455971473010094
"MSTRG.12284",1.02277564384003,2.99155266178079,0.000422094765527548,0.00449162920877021
"MSTRG.2527",1.02067865529263,4.74006335749756,0.000581914894335206,0.00585909775989444
"MSTRG.3492",1.01827406897027,5.63060393804192,0.0039861352178857,0.028562996022092
"MSTRG.4660",1.01703959940359,5.65082557376028,0.000298426157945855,0.00335074984360258
"MSTRG.12554",1.01453817884977,5.97105397541316,0.000681677355585068,0.00661548016274096
"MSTRG.6591",1.01371364750219,6.34351480239884,0.000440262685750805,0.00466340963303988
"MSTRG.11352",1.0123065067191,2.62406353828357,0.00182902856492737,0.0150074138660707
"MSTRG.1935",1.01223869011345,4.29723069075491,0.000160692854960013,0.00199593985323163
"MSTRG.8657",1.01171088658512,5.64286039556392,0.000521597280417396,0.00536147331350425
"MSTRG.13630",1.00874760654415,2.67989062679387,0.0069696277993102,0.0450083239721785
"MSTRG.10835",1.00539717055219,2.2236280436595,0.00185945758131356,0.0152160189695645
"MSTRG.12050",1.00149592141201,4.73059645800605,0.000196525315272909,0.00238974783371857
"MSTRG.1046",0.998843973977121,4.79191739928121,0.000170221617362225,0.00209885667708727
"MSTRG.4658",0.994631941226438,5.03007608387436,0.000499564503129799,0.00518319484475969
"MSTRG.5732",0.991812840931268,6.26095864568713,0.00457790340153969,0.0321034056301745
"MSTRG.17302",0.991134371449181,3.83486017662671,0.00197183046400362,0.015984972294856
"MSTRG.8493",0.990523768954381,7.85292670245228,0.00134315348224888,0.0116829372991033
"MSTRG.7821",0.989495941023331,2.48314426134328,0.00422928118033812,0.0300573110186508
"MSTRG.4778",0.985153747167532,5.29108879328698,0.000286776342583819,0.00325298537856272
"MSTRG.8216",0.985009135947621,3.38690166545462,0.00203533517533949,0.0163580143636009
"MSTRG.2947",0.983314275908981,2.65609216247628,0.00264061933357421,0.0203098868414057
"MSTRG.3986",0.977394646330862,3.55366848319144,0.000417155049581855,0.00444575407792757
"MSTRG.2521",0.971535197297161,6.37941785935866,0.000845700805255823,0.00794723476963741
"MSTRG.10898",0.971476719142838,6.73896820420205,0.00143403002039679,0.0123672376227127
"MSTRG.11204",0.96722322729729,5.54265268887809,0.00170389817028272,0.0142499825019381
"MSTRG.691",0.966444891521056,2.81183748552268,0.00360422604116479,0.0263385749162042
"MSTRG.9600",0.964770820407899,6.88874980021962,0.00114110568945258,0.0101803706410443
"MSTRG.10055",0.963607484655197,7.04347245456115,0.00313620597082447,0.0233249324802602
"MSTRG.8290",0.963538584836086,3.2120396514502,0.00618984953945387,0.0407297458873155
"MSTRG.3042",0.962012499436443,1.87677904054179,0.00639762282252218,0.0418028444502256
"MSTRG.11714",0.952358489869169,3.23889088311631,0.00439932320120341,0.0310300290757735
"MSTRG.5965",0.949681128407737,4.5139984378846,0.00309767844582947,0.0231374507993159
"MSTRG.2618",0.949408227116337,4.22196979005294,0.00568688375111829,0.0380720455492013
"MSTRG.16969",0.948590149562116,2.84399550284167,0.00178032463898829,0.0147270391905426
"MSTRG.8123",0.945216862421679,2.75459492584001,0.00269941461790472,0.0206813425304815
"MSTRG.9299",0.944634946052392,4.97128368506132,0.0010935061166774,0.00982781550539337
"MSTRG.14575",0.944493714496675,4.66888480905028,0.000380198610861726,0.00412418832121194
"MSTRG.12253",0.942590062176744,5.38309766173385,0.00116978906412937,0.0103905295981104
"MSTRG.4782",0.941442182453033,2.3021170139772,0.00533464659865214,0.036179198348918
"MSTRG.1693",0.941216568580234,2.9239746209145,0.00262895936724064,0.0202714939160724
"MSTRG.17681",0.938654518648635,8.29793850715948,0.00208975178384483,0.0167621251263543
"MSTRG.17205",0.937491585961407,4.29754338180966,0.000746495566426894,0.00715318052620254
"MSTRG.5729",0.936519361127316,4.76485053957027,0.00217234997192155,0.0173104689767798
"MSTRG.11976",0.932528544899287,6.37675908707472,0.0015767799895475,0.0133335498420706
"MSTRG.10637",0.929847185755991,3.59295980335112,0.000254128021397519,0.00295147730677539
"MSTRG.5159",0.929819574623472,3.68661776103609,0.000576774703215292,0.00582523288297172
"MSTRG.2413",0.926658715072378,5.00863062435189,0.00045921102516295,0.00483045507437844
"MSTRG.452",0.926066866610105,6.13972297718152,0.00428468298137131,0.0303623222922349
"MSTRG.6459",0.921005792854091,4.00032983633595,0.000499158876118464,0.00518319484475969
"MSTRG.16788",0.920969946814299,7.09123616419214,0.00189476849688822,0.0154441319698095
"MSTRG.12232",0.919258332386913,7.33013949967562,0.00225245797198915,0.0178668551463718
"MSTRG.15499",0.916020056436966,4.59241015248587,0.00149726892093333,0.0128243510609534
"MSTRG.11098",0.915056587332209,2.53345969001485,0.00372805619553072,0.0271293616622702
"MSTRG.16528",0.912272658326716,5.63714827148161,0.00146031003034359,0.0125582531605219
"MSTRG.17182",0.908131518695036,4.77993287602494,0.00410240847063927,0.0293442864723374
"MSTRG.9750",0.907616474295991,3.45591444538062,0.00406644188464888,0.0291212799277564
"MSTRG.1057",0.906315028552492,5.34127772696557,0.000903326019576265,0.00837747064736797
